Date,countryCode2,lat,long,Confirmed,Deaths,Recovered,Mortality/100
2020-01-24,ET,9.145,40.4897,0,0,0,
2020-01-25,ET,9.145,40.4897,0,0,0,
2020-01-26,ET,9.145,40.4897,0,0,0,
2020-01-27,ET,9.145,40.4897,0,0,0,
2020-01-28,ET,9.145,40.4897,0,0,0,
2020-01-29,ET,9.145,40.4897,0,0,0,
2020-01-30,ET,9.145,40.4897,0,0,0,
2020-01-31,ET,9.145,40.4897,0,0,0,
2020-02-01,ET,9.145,40.4897,0,0,0,
2020-02-02,ET,9.145,40.4897,0,0,0,
2020-02-03,ET,9.145,40.4897,0,0,0,
2020-02-04,ET,9.145,40.4897,0,0,0,
2020-02-05,ET,9.145,40.4897,0,0,0,
2020-02-06,ET,9.145,40.4897,0,0,0,
2020-02-07,ET,9.145,40.4897,0,0,0,
2020-02-08,ET,9.145,40.4897,0,0,0,
2020-02-09,ET,9.145,40.4897,0,0,0,
2020-02-10,ET,9.145,40.4897,0,0,0,
2020-02-11,ET,9.145,40.4897,0,0,0,
2020-02-12,ET,9.145,40.4897,0,0,0,
2020-02-13,ET,9.145,40.4897,0,0,0,
2020-02-14,ET,9.145,40.4897,0,0,0,
2020-02-15,ET,9.145,40.4897,0,0,0,
2020-02-16,ET,9.145,40.4897,0,0,0,
2020-02-17,ET,9.145,40.4897,0,0,0,
2020-02-18,ET,9.145,40.4897,0,0,0,
2020-02-19,ET,9.145,40.4897,0,0,0,
2020-02-20,ET,9.145,40.4897,0,0,0,
2020-02-21,ET,9.145,40.4897,0,0,0,
2020-02-22,ET,9.145,40.4897,0,0,0,
2020-02-23,ET,9.145,40.4897,0,0,0,
2020-02-24,ET,9.145,40.4897,0,0,0,
2020-02-25,ET,9.145,40.4897,0,0,0,
2020-02-26,ET,9.145,40.4897,0,0,0,
2020-02-27,ET,9.145,40.4897,0,0,0,
2020-02-28,ET,9.145,40.4897,0,0,0,
2020-02-29,ET,9.145,40.4897,0,0,0,
2020-03-01,ET,9.145,40.4897,0,0,0,
2020-03-02,ET,9.145,40.4897,0,0,0,
2020-03-03,ET,9.145,40.4897,0,0,0,
2020-03-04,ET,9.145,40.4897,0,0,0,
2020-03-05,ET,9.145,40.4897,0,0,0,
2020-03-06,ET,9.145,40.4897,0,0,0,
2020-03-07,ET,9.145,40.4897,0,0,0,
2020-03-08,ET,9.145,40.4897,0,0,0,
2020-03-09,ET,9.145,40.4897,0,0,0,
2020-03-10,ET,9.145,40.4897,0,0,0,
2020-03-11,ET,9.145,40.4897,0,0,0,
2020-03-12,ET,9.145,40.4897,0,0,0,
2020-03-13,ET,9.145,40.4897,1,0,0,0
2020-03-14,ET,9.145,40.4897,1,0,0,0
2020-03-15,ET,9.145,40.4897,1,0,0,0
2020-03-16,ET,9.145,40.4897,5,0,0,0
2020-03-17,ET,9.145,40.4897,5,0,0,0
2020-03-18,ET,9.145,40.4897,6,0,0,0
2020-03-19,ET,9.145,40.4897,6,0,0,0
2020-03-20,ET,9.145,40.4897,9,0,0,0
2020-03-21,ET,9.145,40.4897,9,0,0,0
2020-03-22,ET,9.145,40.4897,11,0,0,0
2020-03-23,ET,9.145,40.4897,11,0,0,0
2020-03-24,ET,9.145,40.4897,12,0,0,0
2020-03-25,ET,9.145,40.4897,12,0,0,0
2020-03-26,ET,9.145,40.4897,12,0,0,0
2020-03-27,ET,9.145,40.4897,16,0,0,0
2020-03-28,ET,9.145,40.4897,16,0,0,0
2020-03-29,ET,9.145,40.4897,21,0,0,0
2020-03-30,ET,9.145,40.4897,23,0,0,0
2020-03-31,ET,9.145,40.4897,26,0,0,0
2020-04-01,ET,9.145,40.4897,29,0,0,0
2020-04-02,ET,9.145,40.4897,29,0,1,0
2020-04-03,ET,9.145,40.4897,35,0,1,0
2020-04-04,ET,9.145,40.4897,38,0,1,0
2020-04-05,ET,9.145,40.4897,43,2,1,4.651162791
2020-04-06,ET,9.145,40.4897,44,2,1,4.545454545
2020-04-07,ET,9.145,40.4897,52,2,1,3.846153846
2020-04-08,ET,9.145,40.4897,55,2,1,3.636363636
2020-04-09,ET,9.145,40.4897,56,2,1,3.571428571
2020-04-10,ET,9.145,40.4897,65,3,1,4.615384615
2020-04-11,ET,9.145,40.4897,69,3,1,4.347826087
2020-04-12,ET,9.145,40.4897,71,3,1,4.225352113
2020-04-13,ET,9.145,40.4897,74,3,1,4.054054054
2020-04-14,ET,9.145,40.4897,82,3,1,3.658536585
2020-04-15,ET,9.145,40.4897,85,3,1,3.529411765
2020-04-16,ET,9.145,40.4897,92,3,1,3.260869565
2020-04-17,ET,9.145,40.4897,96,3,14,3.125
2020-04-18,ET,9.145,40.4897,105,3,14,2.857142857
2020-04-19,ET,9.145,40.4897,108,3,15,2.777777778
2020-04-20,ET,9.145,40.4897,111,3,15,2.702702703
2020-04-21,ET,9.145,40.4897,114,3,17,2.631578947
2020-04-22,ET,9.145,40.4897,116,3,17,2.586206897
2020-04-23,ET,9.145,40.4897,116,3,17,2.586206897
2020-04-24,ET,9.145,40.4897,117,3,17,2.564102564
2020-04-25,ET,9.145,40.4897,122,3,17,2.459016393
2020-04-26,ET,9.145,40.4897,123,3,17,2.43902439
2020-04-27,ET,9.145,40.4897,124,3,17,2.419354839
2020-04-28,ET,9.145,40.4897,126,3,17,2.380952381
2020-04-29,ET,9.145,40.4897,130,3,17,2.307692308
2020-04-30,ET,9.145,40.4897,131,3,17,2.290076336
2020-05-01,ET,9.145,40.4897,133,3,17,2.255639098
2020-05-02,ET,9.145,40.4897,133,3,17,2.255639098
2020-05-03,ET,9.145,40.4897,135,3,17,2.222222222
2020-05-04,ET,9.145,40.4897,140,3,17,2.142857143
2020-05-05,ET,9.145,40.4897,145,4,17,2.75862069
2020-05-06,ET,9.145,40.4897,162,4,18,2.469135802
2020-05-07,ET,9.145,40.4897,191,4,18,2.094240838
2020-05-08,ET,9.145,40.4897,194,4,18,2.06185567
2020-05-09,ET,9.145,40.4897,210,5,18,2.380952381
2020-05-10,ET,9.145,40.4897,239,5,18,2.092050209
2020-05-11,ET,9.145,40.4897,250,5,18,2
2020-05-12,ET,9.145,40.4897,261,5,18,1.915708812
2020-05-13,ET,9.145,40.4897,263,5,18,1.901140684
2020-05-14,ET,9.145,40.4897,272,5,18,1.838235294
2020-05-15,ET,9.145,40.4897,287,5,18,1.742160279
2020-05-16,ET,9.145,40.4897,306,5,18,1.633986928
2020-05-17,ET,9.145,40.4897,317,5,18,1.577287066
2020-05-18,ET,9.145,40.4897,352,5,18,1.420454545
2020-05-19,ET,9.145,40.4897,365,5,18,1.369863014
2020-05-20,ET,9.145,40.4897,389,5,18,1.285347044
2020-05-21,ET,9.145,40.4897,399,5,18,1.253132832
2020-05-22,ET,9.145,40.4897,433,5,18,1.154734411
2020-05-23,ET,9.145,40.4897,494,5,18,1.012145749
2020-05-24,ET,9.145,40.4897,582,5,18,0.859106529
2020-05-25,ET,9.145,40.4897,655,5,18,0.763358779
2020-05-26,ET,9.145,40.4897,701,6,18,0.855920114
2020-05-27,ET,9.145,40.4897,731,6,18,0.820793434
2020-05-28,ET,9.145,40.4897,831,7,18,0.842358604
2020-05-29,ET,9.145,40.4897,968,8,18,0.826446281
2020-05-30,ET,9.145,40.4897,1063,8,18,0.752587018
2020-05-31,ET,9.145,40.4897,1172,11,18,0.938566553
2020-06-01,ET,9.145,40.4897,1257,12,18,0.954653938
2020-06-02,ET,9.145,40.4897,1344,14,18,1.041666667
2020-06-03,ET,9.145,40.4897,1486,17,18,1.144010767
2020-06-04,ET,9.145,40.4897,1636,18,18,1.100244499
2020-01-22,FJ,-17.7134,178.065,0,0,0,
2020-01-23,FJ,-17.7134,178.065,0,0,0,
2020-01-24,FJ,-17.7134,178.065,0,0,0,
2020-01-25,FJ,-17.7134,178.065,0,0,0,
2020-01-26,FJ,-17.7134,178.065,0,0,0,
2020-01-27,FJ,-17.7134,178.065,0,0,0,
2020-01-28,FJ,-17.7134,178.065,0,0,0,
2020-01-29,FJ,-17.7134,178.065,0,0,0,
2020-01-30,FJ,-17.7134,178.065,0,0,0,
2020-01-31,FJ,-17.7134,178.065,0,0,0,
2020-02-01,FJ,-17.7134,178.065,0,0,0,
2020-02-02,FJ,-17.7134,178.065,0,0,0,
2020-02-03,FJ,-17.7134,178.065,0,0,0,
2020-02-04,FJ,-17.7134,178.065,0,0,0,
2020-02-05,FJ,-17.7134,178.065,0,0,0,
2020-02-06,FJ,-17.7134,178.065,0,0,0,
2020-02-07,FJ,-17.7134,178.065,0,0,0,
2020-02-08,FJ,-17.7134,178.065,0,0,0,
2020-02-09,FJ,-17.7134,178.065,0,0,0,
2020-02-10,FJ,-17.7134,178.065,0,0,0,
2020-02-11,FJ,-17.7134,178.065,0,0,0,
2020-02-12,FJ,-17.7134,178.065,0,0,0,
2020-02-13,FJ,-17.7134,178.065,0,0,0,
2020-02-14,FJ,-17.7134,178.065,0,0,0,
2020-02-15,FJ,-17.7134,178.065,0,0,0,
2020-02-16,FJ,-17.7134,178.065,0,0,0,
2020-02-17,FJ,-17.7134,178.065,0,0,0,
2020-02-18,FJ,-17.7134,178.065,0,0,0,
2020-02-19,FJ,-17.7134,178.065,0,0,0,
2020-02-20,FJ,-17.7134,178.065,0,0,0,
2020-02-21,FJ,-17.7134,178.065,0,0,0,
2020-02-22,FJ,-17.7134,178.065,0,0,0,
2020-02-23,FJ,-17.7134,178.065,0,0,0,
2020-02-24,FJ,-17.7134,178.065,0,0,0,
2020-02-25,FJ,-17.7134,178.065,0,0,0,
2020-02-26,FJ,-17.7134,178.065,0,0,0,
2020-02-27,FJ,-17.7134,178.065,0,0,0,
2020-02-28,FJ,-17.7134,178.065,0,0,0,
2020-02-29,FJ,-17.7134,178.065,0,0,0,
2020-03-01,FJ,-17.7134,178.065,0,0,0,
2020-03-02,FJ,-17.7134,178.065,0,0,0,
2020-03-03,FJ,-17.7134,178.065,0,0,0,
2020-03-04,FJ,-17.7134,178.065,0,0,0,
2020-03-05,FJ,-17.7134,178.065,0,0,0,
2020-03-06,FJ,-17.7134,178.065,0,0,0,
2020-03-07,FJ,-17.7134,178.065,0,0,0,
2020-03-08,FJ,-17.7134,178.065,0,0,0,
2020-03-09,FJ,-17.7134,178.065,0,0,0,
2020-03-10,FJ,-17.7134,178.065,0,0,0,
2020-03-11,FJ,-17.7134,178.065,0,0,0,
2020-03-12,FJ,-17.7134,178.065,0,0,0,
2020-03-13,FJ,-17.7134,178.065,0,0,0,
2020-03-14,FJ,-17.7134,178.065,0,0,0,
2020-03-15,FJ,-17.7134,178.065,0,0,0,
2020-03-16,FJ,-17.7134,178.065,0,0,0,
2020-03-17,FJ,-17.7134,178.065,0,0,0,
2020-03-18,FJ,-17.7134,178.065,0,0,0,
2020-03-19,FJ,-17.7134,178.065,1,0,0,0
2020-03-20,FJ,-17.7134,178.065,1,0,0,0
2020-03-21,FJ,-17.7134,178.065,1,0,0,0
2020-03-22,FJ,-17.7134,178.065,2,0,0,0
2020-03-23,FJ,-17.7134,178.065,3,0,0,0
2020-03-24,FJ,-17.7134,178.065,4,0,1,0
2020-03-25,FJ,-17.7134,178.065,5,0,1,0
2020-03-26,FJ,-17.7134,178.065,5,0,1,0
2020-03-27,FJ,-17.7134,178.065,5,0,1,0
2020-03-28,FJ,-17.7134,178.065,5,0,1,0
2020-03-29,FJ,-17.7134,178.065,5,0,1,0
2020-03-30,FJ,-17.7134,178.065,5,0,1,0
2020-03-31,FJ,-17.7134,178.065,5,0,1,0
2020-04-01,FJ,-17.7134,178.065,5,0,40,0
2020-04-02,FJ,-17.7134,178.065,7,0,40,0
2020-04-03,FJ,-17.7134,178.065,7,0,40,0
2020-04-04,FJ,-17.7134,178.065,12,0,40,0
2020-04-05,FJ,-17.7134,178.065,12,0,40,0
2020-04-06,FJ,-17.7134,178.065,14,0,40,0
2020-04-07,FJ,-17.7134,178.065,15,0,40,0
2020-04-08,FJ,-17.7134,178.065,15,0,40,0
2020-04-09,FJ,-17.7134,178.065,15,0,40,0
2020-04-10,FJ,-17.7134,178.065,16,0,40,0
2020-04-11,FJ,-17.7134,178.065,16,0,40,0
2020-04-12,FJ,-17.7134,178.065,16,0,40,0
2020-04-13,FJ,-17.7134,178.065,16,0,40,0
2020-04-14,FJ,-17.7134,178.065,16,0,40,0
2020-04-15,FJ,-17.7134,178.065,16,0,237,0
2020-04-16,FJ,-17.7134,178.065,17,0,237,0
2020-04-17,FJ,-17.7134,178.065,17,0,237,0
2020-04-18,FJ,-17.7134,178.065,17,0,237,0
2020-04-19,FJ,-17.7134,178.065,17,0,237,0
2020-04-20,FJ,-17.7134,178.065,18,0,237,0
2020-04-21,FJ,-17.7134,178.065,18,0,238,0
2020-04-22,FJ,-17.7134,178.065,18,0,238,0
2020-04-23,FJ,-17.7134,178.065,18,0,238,0
2020-04-24,FJ,-17.7134,178.065,18,0,300,0
2020-04-25,FJ,-17.7134,178.065,18,0,300,0
2020-04-26,FJ,-17.7134,178.065,18,0,300,0
2020-04-27,FJ,-17.7134,178.065,18,0,300,0
2020-04-28,FJ,-17.7134,178.065,18,0,300,0
2020-04-29,FJ,-17.7134,178.065,18,0,300,0
2020-04-30,FJ,-17.7134,178.065,18,0,300,0
2020-05-01,FJ,-17.7134,178.065,18,0,300,0
2020-05-02,FJ,-17.7134,178.065,18,0,300,0
2020-05-03,FJ,-17.7134,178.065,18,0,300,0
2020-05-04,FJ,-17.7134,178.065,18,0,300,0
2020-05-05,FJ,-17.7134,178.065,18,0,300,0
2020-05-06,FJ,-17.7134,178.065,18,0,300,0
2020-05-07,FJ,-17.7134,178.065,18,0,354,0
2020-05-08,FJ,-17.7134,178.065,18,0,354,0
2020-05-09,FJ,-17.7134,178.065,18,0,354,0
2020-05-10,FJ,-17.7134,178.065,18,0,354,0
2020-05-11,FJ,-17.7134,178.065,18,0,354,0
2020-05-12,FJ,-17.7134,178.065,18,0,354,0
2020-05-13,FJ,-17.7134,178.065,18,0,354,0
2020-05-14,FJ,-17.7134,178.065,18,0,354,0
2020-05-15,FJ,-17.7134,178.065,18,0,354,0
2020-05-16,FJ,-17.7134,178.065,18,0,354,0
2020-05-17,FJ,-17.7134,178.065,18,0,354,0
2020-05-18,FJ,-17.7134,178.065,18,0,354,0
2020-05-19,FJ,-17.7134,178.065,18,0,354,0
2020-05-20,FJ,-17.7134,178.065,18,0,411,0
2020-05-21,FJ,-17.7134,178.065,18,0,411,0
2020-05-22,FJ,-17.7134,178.065,18,0,411,0
2020-05-23,FJ,-17.7134,178.065,18,0,411,0
2020-05-24,FJ,-17.7134,178.065,18,0,411,0
2020-05-25,FJ,-17.7134,178.065,18,0,411,0
2020-05-26,FJ,-17.7134,178.065,18,0,411,0
2020-05-27,FJ,-17.7134,178.065,18,0,411,0
2020-05-28,FJ,-17.7134,178.065,18,0,411,0
2020-05-29,FJ,-17.7134,178.065,18,0,411,0
2020-05-30,FJ,-17.7134,178.065,18,0,411,0
2020-05-31,FJ,-17.7134,178.065,18,0,411,0
2020-06-01,FJ,-17.7134,178.065,18,0,411,0
2020-06-02,FJ,-17.7134,178.065,18,0,411,0
2020-06-03,FJ,-17.7134,178.065,18,0,411,0
2020-06-04,FJ,-17.7134,178.065,18,0,411,0
2020-01-22,FI,64,26,0,0,0,
2020-01-23,FI,64,26,0,0,0,
2020-01-24,FI,64,26,0,0,0,
2020-01-25,FI,64,26,0,0,0,
2020-01-26,FI,64,26,0,0,0,
2020-01-27,FI,64,26,0,0,0,
2020-01-28,FI,64,26,0,0,0,
2020-01-29,FI,64,26,1,0,0,0
2020-01-30,FI,64,26,1,0,0,0
2020-01-31,FI,64,26,1,0,0,0
2020-02-01,FI,64,26,1,0,0,0
2020-02-02,FI,64,26,1,0,0,0
2020-02-03,FI,64,26,1,0,0,0
2020-02-04,FI,64,26,1,0,0,0
2020-02-05,FI,64,26,1,0,0,0
2020-02-06,FI,64,26,1,0,0,0
2020-02-07,FI,64,26,1,0,0,0
2020-02-08,FI,64,26,1,0,0,0
2020-02-09,FI,64,26,1,0,0,0
2020-02-10,FI,64,26,1,0,0,0
2020-02-11,FI,64,26,1,0,0,0
2020-02-12,FI,64,26,1,0,0,0
2020-02-13,FI,64,26,1,0,0,0
2020-02-14,FI,64,26,1,0,0,0
2020-02-15,FI,64,26,1,0,0,0
2020-02-16,FI,64,26,1,0,0,0
2020-02-17,FI,64,26,1,0,0,0
2020-02-18,FI,64,26,1,0,0,0
2020-02-19,FI,64,26,1,0,0,0
2020-02-20,FI,64,26,1,0,0,0
2020-02-21,FI,64,26,1,0,0,0
2020-02-22,FI,64,26,1,0,0,0
2020-02-23,FI,64,26,1,0,0,0
2020-02-24,FI,64,26,1,0,0,0
2020-02-25,FI,64,26,1,0,0,0
2020-02-26,FI,64,26,2,0,0,0
2020-02-27,FI,64,26,2,0,0,0
2020-02-28,FI,64,26,2,0,0,0
2020-02-29,FI,64,26,3,0,0,0
2020-03-01,FI,64,26,6,0,0,0
2020-03-02,FI,64,26,6,0,0,0
2020-03-03,FI,64,26,6,0,0,0
2020-03-04,FI,64,26,6,0,0,0
2020-03-05,FI,64,26,12,0,0,0
2020-03-06,FI,64,26,15,0,0,0
2020-03-07,FI,64,26,15,0,0,0
2020-03-08,FI,64,26,23,0,0,0
2020-03-09,FI,64,26,30,0,0,0
2020-03-10,FI,64,26,40,0,0,0
2020-03-11,FI,64,26,59,0,0,0
2020-03-12,FI,64,26,59,0,0,0
2020-03-13,FI,64,26,155,0,0,0
2020-03-14,FI,64,26,225,0,0,0
2020-03-15,FI,64,26,244,0,0,0
2020-03-16,FI,64,26,277,0,0,0
2020-03-17,FI,64,26,321,0,0,0
2020-03-18,FI,64,26,336,0,0,0
2020-03-19,FI,64,26,400,0,0,0
2020-03-20,FI,64,26,450,0,0,0
2020-03-21,FI,64,26,523,1,0,0.191204589
2020-03-22,FI,64,26,626,1,0,0.159744409
2020-03-23,FI,64,26,700,1,0,0.142857143
2020-03-24,FI,64,26,792,1,0,0.126262626
2020-03-25,FI,64,26,880,3,0,0.340909091
2020-03-26,FI,64,26,958,5,0,0.521920668
2020-03-27,FI,64,26,1041,7,0,0.672430355
2020-03-28,FI,64,26,1167,9,0,0.771208226
2020-03-29,FI,64,26,1240,11,0,0.887096774
2020-03-30,FI,64,26,1352,13,1,0.961538462
2020-03-31,FI,64,26,1418,17,1,1.19887165
2020-04-01,FI,64,26,1446,17,1,1.175656985
2020-04-02,FI,64,26,1518,19,1,1.251646904
2020-04-03,FI,64,26,1615,20,1,1.238390093
2020-04-04,FI,64,26,1882,25,1,1.32837407
2020-04-05,FI,64,26,1927,28,1,1.453035807
2020-04-06,FI,64,26,2176,27,1,1.240808824
2020-04-07,FI,64,26,2308,34,1,1.473136915
2020-04-08,FI,64,26,2487,40,1,1.60836349
2020-04-09,FI,64,26,2605,42,1,1.612284069
2020-04-10,FI,64,26,2769,48,1,1.73347779
2020-04-11,FI,64,26,2905,49,1,1.686746988
2020-04-12,FI,64,26,2974,56,4,1.882985878
2020-04-13,FI,64,26,3064,59,4,1.925587467
2020-04-14,FI,64,26,3161,64,4,2.024675736
2020-04-15,FI,64,26,3237,72,4,2.224281742
2020-04-16,FI,64,26,3369,75,4,2.226179875
2020-04-17,FI,64,26,3489,82,4,2.350243623
2020-04-18,FI,64,26,3681,90,5,2.444987775
2020-04-19,FI,64,26,3783,94,5,2.484800423
2020-04-20,FI,64,26,3868,98,5,2.5336091
2020-04-21,FI,64,26,4014,141,6,3.512705531
2020-04-22,FI,64,26,4129,149,6,3.608621942
2020-04-23,FI,64,26,4284,172,6,4.014939309
2020-04-24,FI,64,26,4395,177,6,4.027303754
2020-04-25,FI,64,26,4475,186,6,4.156424581
2020-04-26,FI,64,26,4576,190,6,4.152097902
2020-04-27,FI,64,26,4695,193,6,4.110756124
2020-04-28,FI,64,26,4740,199,6,4.198312236
2020-04-29,FI,64,26,4906,206,6,4.198940073
2020-04-30,FI,64,26,4995,211,6,4.224224224
2020-05-01,FI,64,26,5051,218,6,4.315977034
2020-05-02,FI,64,26,5176,220,6,4.250386399
2020-05-03,FI,64,26,5254,230,6,4.377617054
2020-05-04,FI,64,26,5327,240,6,4.505350103
2020-05-05,FI,64,26,5412,246,6,4.545454545
2020-05-06,FI,64,26,5573,252,6,4.521801543
2020-05-07,FI,64,26,5673,255,6,4.494976203
2020-05-08,FI,64,26,5738,260,6,4.531195539
2020-05-09,FI,64,26,5880,265,6,4.506802721
2020-05-10,FI,64,26,5962,267,6,4.478362965
2020-05-11,FI,64,26,5984,271,6,4.528743316
2020-05-12,FI,64,26,6003,275,6,4.581042812
2020-05-13,FI,64,26,6054,284,6,4.691113314
2020-05-14,FI,64,26,6145,287,6,4.670463792
2020-05-15,FI,64,26,6228,293,6,4.704560051
2020-05-16,FI,64,26,6286,297,6,4.724785237
2020-05-17,FI,64,26,6347,298,6,4.695131558
2020-05-18,FI,64,26,6380,300,6,4.702194357
2020-05-19,FI,64,26,6399,301,6,4.703859978
2020-05-20,FI,64,26,6443,304,6,4.718298929
2020-05-21,FI,64,26,6493,306,6,4.712767596
2020-05-22,FI,64,26,6537,306,6,4.681046352
2020-05-23,FI,64,26,6568,306,6,4.658952497
2020-05-24,FI,64,26,6579,307,6,4.666362669
2020-05-25,FI,64,26,6599,308,6,4.667373845
2020-05-26,FI,64,26,6628,312,6,4.707302354
2020-05-27,FI,64,26,6692,313,6,4.677226539
2020-05-28,FI,64,26,6743,313,6,4.641850808
2020-05-29,FI,64,26,6776,314,6,4.634002361
2020-05-30,FI,64,26,6826,316,6,4.629358336
2020-05-31,FI,64,26,6859,320,6,4.66540312
2020-06-01,FI,64,26,6885,318,6,4.618736383
2020-06-02,FI,64,26,6887,320,6,4.646435313
2020-06-03,FI,64,26,6911,321,6,4.644769209
2020-06-04,FI,64,26,6911,322,6,4.659238895
2020-01-22,GF,3.9339,-53.1258,0,0,0,
2020-01-23,GF,3.9339,-53.1258,0,0,0,
2020-01-24,GF,3.9339,-53.1258,0,0,0,
2020-01-25,GF,3.9339,-53.1258,0,0,0,
2020-01-26,GF,3.9339,-53.1258,0,0,0,
2020-01-27,GF,3.9339,-53.1258,0,0,0,
2020-01-28,GF,3.9339,-53.1258,0,0,0,
2020-01-29,GF,3.9339,-53.1258,0,0,0,
2020-01-30,GF,3.9339,-53.1258,0,0,0,
2020-01-31,GF,3.9339,-53.1258,0,0,0,
2020-02-01,GF,3.9339,-53.1258,0,0,0,
2020-02-02,GF,3.9339,-53.1258,0,0,0,
2020-02-03,GF,3.9339,-53.1258,0,0,0,
2020-02-04,GF,3.9339,-53.1258,0,0,0,
2020-02-05,GF,3.9339,-53.1258,0,0,0,
2020-02-06,GF,3.9339,-53.1258,0,0,0,
2020-02-07,GF,3.9339,-53.1258,0,0,0,
2020-02-08,GF,3.9339,-53.1258,0,0,0,
2020-02-09,GF,3.9339,-53.1258,0,0,0,
2020-02-10,GF,3.9339,-53.1258,0,0,0,
2020-02-11,GF,3.9339,-53.1258,0,0,0,
2020-02-12,GF,3.9339,-53.1258,0,0,0,
2020-02-13,GF,3.9339,-53.1258,0,0,0,
2020-02-14,GF,3.9339,-53.1258,0,0,0,
2020-02-15,GF,3.9339,-53.1258,0,0,0,
2020-02-16,GF,3.9339,-53.1258,0,0,0,
2020-02-17,GF,3.9339,-53.1258,0,0,0,
2020-02-18,GF,3.9339,-53.1258,0,0,0,
2020-02-19,GF,3.9339,-53.1258,0,0,0,
2020-02-20,GF,3.9339,-53.1258,0,0,0,
2020-02-21,GF,3.9339,-53.1258,0,0,0,
2020-02-22,GF,3.9339,-53.1258,0,0,0,
2020-02-23,GF,3.9339,-53.1258,0,0,0,
2020-02-24,GF,3.9339,-53.1258,0,0,0,
2020-02-25,GF,3.9339,-53.1258,0,0,0,
2020-02-26,GF,3.9339,-53.1258,0,0,0,
2020-02-27,GF,3.9339,-53.1258,0,0,0,
2020-02-28,GF,3.9339,-53.1258,0,0,0,
2020-02-29,GF,3.9339,-53.1258,0,0,0,
2020-03-01,GF,3.9339,-53.1258,0,0,0,
2020-03-02,GF,3.9339,-53.1258,0,0,0,
2020-03-03,GF,3.9339,-53.1258,0,0,0,
2020-03-04,GF,3.9339,-53.1258,0,0,0,
2020-03-05,GF,3.9339,-53.1258,0,0,0,
2020-03-06,GF,3.9339,-53.1258,0,0,0,
2020-03-07,GF,3.9339,-53.1258,5,0,0,0
2020-03-08,GF,3.9339,-53.1258,5,0,0,0
2020-03-09,GF,3.9339,-53.1258,5,0,0,0
2020-03-10,GF,3.9339,-53.1258,5,0,0,0
2020-03-11,GF,3.9339,-53.1258,5,0,0,0
2020-03-12,GF,3.9339,-53.1258,5,0,0,0
2020-03-13,GF,3.9339,-53.1258,5,0,0,0
2020-03-14,GF,3.9339,-53.1258,5,0,0,0
2020-03-15,GF,3.9339,-53.1258,7,0,0,0
2020-03-16,GF,3.9339,-53.1258,11,0,0,0
2020-03-17,GF,3.9339,-53.1258,11,0,0,0
2020-03-18,GF,3.9339,-53.1258,11,0,0,0
2020-03-19,GF,3.9339,-53.1258,11,0,0,0
2020-03-20,GF,3.9339,-53.1258,15,0,0,0
2020-03-21,GF,3.9339,-53.1258,18,0,0,0
2020-03-22,GF,3.9339,-53.1258,18,0,0,0
2020-03-23,GF,3.9339,-53.1258,20,0,0,0
2020-03-24,GF,3.9339,-53.1258,23,0,0,0
2020-03-25,GF,3.9339,-53.1258,28,0,0,0
2020-03-26,GF,3.9339,-53.1258,28,0,0,0
2020-03-27,GF,3.9339,-53.1258,28,0,0,0
2020-03-28,GF,3.9339,-53.1258,28,0,0,0
2020-03-29,GF,3.9339,-53.1258,28,0,0,0
2020-03-30,GF,3.9339,-53.1258,43,0,2,0
2020-03-31,GF,3.9339,-53.1258,43,0,2,0
2020-04-01,GF,3.9339,-53.1258,51,0,2,0
2020-04-02,GF,3.9339,-53.1258,51,0,2,0
2020-04-03,GF,3.9339,-53.1258,57,0,2,0
2020-04-04,GF,3.9339,-53.1258,61,0,5,0
2020-04-05,GF,3.9339,-53.1258,61,0,7,0
2020-04-06,GF,3.9339,-53.1258,72,0,7,0
2020-04-07,GF,3.9339,-53.1258,72,0,7,0
2020-04-08,GF,3.9339,-53.1258,77,0,7,0
2020-04-09,GF,3.9339,-53.1258,83,0,7,0
2020-04-10,GF,3.9339,-53.1258,83,0,11,0
2020-04-11,GF,3.9339,-53.1258,83,0,11,0
2020-04-12,GF,3.9339,-53.1258,86,0,11,0
2020-04-13,GF,3.9339,-53.1258,86,0,11,0
2020-04-14,GF,3.9339,-53.1258,86,0,11,0
2020-04-15,GF,3.9339,-53.1258,86,0,13,0
2020-04-16,GF,3.9339,-53.1258,86,0,13,0
2020-04-17,GF,3.9339,-53.1258,96,0,13,0
2020-04-18,GF,3.9339,-53.1258,96,0,19,0
2020-04-19,GF,3.9339,-53.1258,96,0,19,0
2020-04-20,GF,3.9339,-53.1258,97,1,19,1.030927835
2020-04-21,GF,3.9339,-53.1258,97,1,19,1.030927835
2020-04-22,GF,3.9339,-53.1258,97,1,19,1.030927835
2020-04-23,GF,3.9339,-53.1258,107,1,19,0.934579439
2020-04-24,GF,3.9339,-53.1258,111,1,24,0.900900901
2020-04-25,GF,3.9339,-53.1258,111,1,24,0.900900901
2020-04-26,GF,3.9339,-53.1258,111,1,24,0.900900901
2020-04-27,GF,3.9339,-53.1258,111,1,24,0.900900901
2020-04-28,GF,3.9339,-53.1258,125,1,24,0.8
2020-04-29,GF,3.9339,-53.1258,125,1,24,0.8
2020-04-30,GF,3.9339,-53.1258,126,1,24,0.793650794
2020-05-01,GF,3.9339,-53.1258,128,1,27,0.78125
2020-05-02,GF,3.9339,-53.1258,128,1,27,0.78125
